idx,class,conversation
4666,일상 대화,"너는 월급 받으면 제일 먼저 뭐 해? 난 일단 저축부터 하고 남은 돈으로 살아.\n난 수고한 나를 위해서 그동안 사고 싶었던 거 하나 딱 사. 그게 원동력이 되거든.\n난 이번 달에 사고 싶은 게 너무 많아서 큰일이야. 카드값이 무섭네.\n가계부 써봐. 내가 어디에 돈을 많이 쓰는지 눈에 보이니까 소비가 줄더라고.\n어플로 가계부 쓰고 있긴 한데, 기록만 하고 반성을 안 하는 게 문제야.\n하하, 다들 똑같네. 그래도 월급날 통장에 숫자 찍힐 때가 세상에서 제일 행복해.\n맞아. 그 숫자를 지키기 위해 우리가 한 달 동안 열심히 버틴 거잖아.\n다음 달엔 보너스 나온다는데, 그때는 부모님 용돈 좀 넉넉히 드려야지.\n와, 효자네! 난 보너스 받으면 여행 자금으로 따로 빼두려고.\n각자의 목표가 있으니까 더 힘내서 일할 수 있는 것 같아."
4667,일상 대화,"요즘 회사 주변 점심값이 너무 올랐어. 도시락 싸 다닐까 진지하게 고민 중이야.\n나도 지난주부터 도시락 싸 오는데, 식비가 절반으로 줄었어. 건강에도 좋고.\n메뉴는 주로 뭐로 싸 와? 매일 반찬 만드는 것도 일일 텐데.\n난 주말에 대량으로 볶음밥이나 반찬 만들어두고 소분해서 냉동해 둬.\n오, 역시 계획적이네. 난 요리 솜씨가 없어서 편의점 도시락이라도 사 올까 봐.\n편의점 도시락도 가끔 먹으면 맛있지. 근데 집밥보다는 나트륨이 많으니까 조심해.\n회사 휴게실에 전자레인지 있어서 데워 먹기도 편하겠네.\n응, 탕비실에서 동료들이랑 같이 먹으니까 카페 가는 돈도 아끼고 좋아.\n내일부터 나도 샌드위치라도 직접 만들어서 가져와 봐야겠어.\n좋은 시작이다! 나랑 같이 점심 도시락 파티하자."
4668,일상 대화,"너는 잡무 처리하는 데 시간 많이 뺏기지 않아? 메일 답장하고 전화 받고 하는 거.\n난 오전 한 시간을 '집중 근무 시간'으로 정해서 그때 모든 잡무를 다 끝내버려.\n그럼 오후에는 프로젝트 본 업무에만 몰입할 수 있겠다. 나도 도입해 봐야겠어.\n응, 알림을 다 꺼두고 딱 그 시간에만 확인하는 게 생산성에 훨씬 좋아.\n전화는 어떻게 해? 자꾸 걸려 오면 안 받을 수도 없잖아.\n정말 급한 거 아니면 나중에 다시 연락드리겠다고 메시지 남겨둬.\n난 자꾸 멀티태스킹 하려고 하니까 어느 것 하나 제대로 안 되는 느낌이었어.\n멀티태스킹은 뇌를 빨리 지치게 한대. 하나씩 순차적으로 처리하는 연습을 해봐.\n조언 고마워. 내일부터는 나만의 몰입 시간을 꼭 확보해 볼게.\n응, 업무 스타일만 조금 바꿔도 퇴근 시간이 빨라질 거야!"
4669,일상 대화,"직장 내 괴롭힘이나 갑질 문제 뉴스 보면 남 일 같지 않아. 무섭더라고.\n맞아. 상처 주는 말 한마디가 영혼을 갉아먹기도 하잖아. 서로 존중해야 하는데.\n너는 만약 부당한 대우를 받으면 어떻게 대처할 거야? 신고할 수 있을까?\n증거를 차곡차곡 모아두는 게 첫 번째야. 녹음이나 메신저 캡처 같은 거.\n혼자 끙끙 앓지 말고 믿을 만한 선배나 고충처리 부서에 상담하는 것도 방법이겠지.\n응, 네 잘못이 아니라는 걸 명심해. 너 자신을 보호하는 게 가장 우선이야.\n세상에 이상한 사람 참 많지만, 그래도 좋은 사람이 더 많다고 믿고 싶어.\n그럼. 건강한 조직 문화를 만들기 위해 우리부터라도 예의를 지키자.\n응, 아랫사람이라고 함부로 대하지 않고 인격적으로 대우하는 선배가 될게.\n너라면 이미 충분히 따뜻한 사람이야. 우리 서로 든든한 버팀목이 되어주자."
4670,일상 대화,"얘들아, 우리 이번 금요일에 퇴근하고 다 같이 맛있는 거 먹으러 갈까?\n좋지! 나 이번 주에 일 너무 많아서 스트레스 쌓였는데 맛있는 거 먹고 풀고 싶어.\n난 요즘 핫한 루프탑 바 가보고 싶어. 거기 야경 보면서 칵테일 마시면 끝내준대.\n칵테일 좋지! 우리 안주는 치즈 플래터랑 감바스 어때? 내가 쏠게.\n와, 오늘 보너스라도 받은 거야? 그럼 나야 너무 고맙지!\n아니, 그냥 우리 고생했으니까 내가 기분 좀 내고 싶어서 그래. 다들 참석할 거지?\n당연하지! 나 그때 입으려고 예쁜 옷도 새로 샀단 말이야. 사진 많이 찍어주기다.\n우리 셋이 모이면 수다 떠느라 시간 가는 줄 모를 텐데, 미리 예약해 둬야겠다.\n응, 내가 창가 자리로 미리 전화해 둘게. 불금만 기다리며 열심히 일하자!\n좋아! 오늘부터 금요일 퇴근 시간만 바라보며 카운트다운 시작한다."
4671,일상 대화,"너희는 회사 생활 하면서 가장 보람찼던 순간이 언제야?\n난 내가 기획한 광고가 처음으로 매체에 나갔을 때! 그때 그 전율은 잊을 수 없어.\n난 고객한테 감사 메일 받았을 때. 내가 누군가에게 도움이 됐다는 게 실감 나더라고.\n난 프로젝트 성공해서 팀원들이랑 다 같이 회식하면서 서로 수고했다고 다독일 때.\n맞아. 혼자 하는 게 아니라 '우리'가 해냈다는 느낌이 정말 뭉클하더라.\n그 맛에 힘들어도 회사 다니는 것 같아. 성취감이 우리를 움직이게 하니까.\n나중에 우리끼리 작은 창업이라도 하면 어떨까? 셋이 합이 잘 맞잖아.\n창업이라니, 너무 설레는데? 그럼 난 마케팅 담당하고 너는 재무 맡아.\n난 그럼 개발이랑 운영 담당할게. 우리 진짜 드림팀 될 수 있겠다.\n일단 지금 회사에서 경험 많이 쌓아두자. 미래의 사장님들, 오늘도 화이팅!"
4672,일상 대화,이번 연봉 협상 다들 잘 끝났어? 난 생각보다 적게 올라서 좀 속상해.\n난 다행히 목표 수치만큼은 올랐어. 근데 물가 오른 거 생각하면 제자리걸음이지.\n월급 빼고 다 오른다는 말이 괜히 있는 게 아니야. 나도 인상 폭이 너무 작아서 고민이야.\n이럴 때일수록 부수입을 좀 늘려야 하나 싶어. 주식이나 코인 같은 거 해?\n난 소심해서 투자보다는 적금 위주로 해. 너희는 공격적으로 투자하는 편이야?\n난 우량주 위주로 매달 조금씩 사 모으고 있어. 장기전으로 보려고.\n난 요즘 N잡러가 유행이라길래 퇴근하고 배달 알바라도 해볼까 생각 중이야.\n몸 상하면 안 되니까 너무 무리하지는 마. 건강이 제일 큰 자산인 거 알지?\n맞아. 돈보다 중요한 건 우리 행복이야. 너무 돈에 쫓기지 말자.\n그래. 적은 월급이지만 알뜰하게 쪼개서 우리 맛있는 거 사 먹으러는 다니자!
4673,일상 대화,"우리 팀은 팀장님이 너무 깐깐해서 결재받기가 하늘의 별 따기야. 너희는 어때?\n우리 팀장님은 완전 쿨하셔. ""실무자가 알아서 잘했겠지"" 하고 바로 사인해 주셔.\n와, 진짜 부럽다! 우리 팀장님은 오타 하나까지 다 잡아내서 반려하신단 말이야.\n어떻게 보면 그만큼 꼼꼼하게 봐주시는 거니까 네가 배울 점도 많을 거야.\n맞아. 나중에 네가 높은 위치에 올라갔을 때 그 습관이 큰 도움이 될걸?\n긍정적으로 생각하려고는 하는데, 가끔은 자존감이 뚝 떨어져서 힘들어.\n그럴 땐 우리한테 와서 털어놔. 우리가 네 기획안 얼마나 훌륭한지 칭찬 감옥에 가둬줄게.\n고마워, 너희밖에 없다 정말. 팀장님 성격 맞추는 것도 업무의 연장이라 생각해야지.\n사회생활은 역시 실력 반, 눈치 반인 것 같아. 우리 막내 힘내라!\n응! 나도 언젠가는 쿨하게 결재해 주는 팀장이 될 거야. 두고 봐!"
4674,일상 대화,"요즘 회식 문화가 많이 바뀌었잖아. 너희는 어떤 스타일의 회식이 좋아?\n난 점심에 고급 호텔 뷔페 가는 거! 퇴근 시간 보장되는 게 최고야.\n난 가끔 저녁에 맛있는 와인 바 가서 분위기 있게 대화 나누는 것도 좋아.\n난 그냥 회식 안 하고 그 돈으로 상품권 나눠주는 게 제일 좋더라.\n하하, 역시 현금이 최고지! 근데 동료들이랑 친해질 기회가 없어서 좀 아쉽지 않아?\n업무 시간에 충분히 소통하면 되지, 굳이 개인 시간까지 써야 하나 싶어.\n요즘 세대들은 확실히 개인주의가 강한 것 같아. 근데 그게 합리적이긴 해.\n우리는 적당히 섞어서 하는 게 좋은 것 같아. 가끔은 왁자지껄 떠드는 것도 재밌잖아.\n맞아. 마음 맞는 사람들끼리 모이는 번개 모임이 제일 부담 없고 즐겁지.\n그럼 우리 오늘 번개 할까? 삼겹살에 소주 한잔 어때? 콜?\n콜! 내가 아는 인생 삼겹살집으로 모이자. 지금 바로 예약한다!"
4675,일상 대화,"너 이번에 새로 나온 스마트폰 샀어? 디자인 진짜 예쁘게 잘 빠졌더라.\n응, 고민하다가 사전 예약으로 샀는데 색감이 대박이야. 카메라 화질도 엄청 좋아.\n부럽다. 난 아직 할부 남아서 참고 있는데, 실제로 보니까 지름신 강림할 것 같아.\n할부의 노예가 되긴 싫지만, 매일 쓰는 물건이니까 이 정도 투자는 괜찮지 않을까?\n그치? 나도 유튜브 보면서 계속 리뷰 찾아보고 있어. 자꾸 눈에 밟히네.\n지금 사면 사은품으로 케이스랑 보호필름도 준대. 너도 그냥 질러버려!\n안 돼, 이번 달 카드값 보고 반성 중이란 말이야. 다음 달에 다시 고민해 볼게.\n그래, 현명한 소비자가 되어야지. 그래도 혹시 마음 바뀌면 같이 매장 가주기다.\n좋아. 그때 가면 나도 모르게 결제하고 있을지도 몰라.\n하하, 원래 쇼핑은 같이 가서 서로 부추기는 맛이지."
4676,일상 대화,"요즘 중고 거래 앱 자주 이용해? 나 안 쓰는 물건 팔았더니 쏠쏠하더라.\n응, 나도 '당근' 온도 꽤 높아. 버리기 아까운 물건들 임자 찾아주면 뿌듯해.\n난 어제 처음으로 택배 거래 해봤는데, 포장하는 게 은근히 신경 쓰이더라고.\n파손 안 되게 뽁뽁이로 칭칭 감아야 해. 구매자한테 좋은 후기 받으면 기분 좋거든.\n맞아. ""좋은 물건 싸게 주셔서 감사해요""라는 메시지 받으니까 하루 종일 기분 좋더라.\n미니멀 라이프 실천하기 딱 좋아. 집도 넓어지고 비상금도 생기고 일석이조지.\n근데 가끔 말도 안 되는 가격으로 깎아달라는 사람 있으면 좀 당황스러워.\n그건 어쩔 수 없는 숙명인 것 같아. 쿨거래 하는 매너 있는 사람 만나는 게 운이지.\n나도 이번 주말에 옷장 정리해서 안 입는 옷들 싹 다 올려야겠다.\n응, 사진 밝은 데서 예쁘게 찍어서 올려봐. 그래야 빨리 팔려!"
4677,일상 대화,"너는 온오프라인 쇼핑 중에 어떤 걸 더 선호해? 난 무조건 인터넷 쇼핑이야.\n난 옷 같은 건 직접 입어보고 사야 실패가 없어서 백화점이나 편집숍 자주 가.\n인터넷은 사이즈 표만 보고 사야 하니까 가끔 반품해야 하는 번거로움이 있긴 해.\n맞아. 모델 핏만 믿고 샀다가 집에서 입어보고 충격받은 적이 한두 번이 아니야.\n대신 온라인은 쿠폰이랑 적립금이 많아서 훨씬 싸게 살 수 있다는 장점이 있지.\n가격 차이가 많이 나면 매장에서 입어보고 주문은 온라인으로 하는 '쇼룸족'도 많대.\n나도 가끔 그래. 근데 사장님 눈치 보여서 소심하게 사진만 찍고 나오게 되더라고.\n하하, 다들 비슷하구나. 요즘은 새벽 배송도 잘 돼서 생필품은 다 앱으로 시켜.\n장 보러 마트 갈 시간 아껴서 쉴 수 있으니까 배송비가 안 아까워.\n기술이 좋아질수록 우리 통장은 점점 얇아지는 기분이네."
4678,일상 대화,"요즘 '가성비'보다 '가심비' 따지는 쇼핑이 유행이라며? 만족감이 제일 중요하다는 거지.\n응, 조금 비싸더라도 내 마음에 쏙 들고 오래 쓸 수 있는 물건을 사는 게 이득 같아.\n난 이번에 비싼 가습기 하나 샀는데, 디자인도 예쁘고 삶의 질이 확 올라갔어.\n싼 거 여러 번 바꾸는 것보다 제대로 된 거 하나 사서 애착 갖는 게 환경에도 좋지.\n맞아. '싼 게 비지떡'이라는 말처럼 저렴한 건 금방 고장 나거나 실증 나더라고.\n너는 최근에 산 물건 중에 가장 만족스러운 '가심비' 아이템이 뭐야?\n난 인체공학적 의자! 비싸서 망설였는데 허리 통증 사라진 거 생각하면 돈값 해.\n건강이랑 직결되는 쇼핑은 절대 돈 아끼면 안 되는 것 같아. 잘 샀다!\n너도 나중에 앉아봐. 진짜 구름 위에 떠 있는 기분이라니까.\n오, 영업당한 것 같은데? 나도 의자 바꿀 때 됐는데 한 번 찾아봐야겠다."
4679,일상 대화,"너는 쇼핑할 때 리뷰 꼼꼼히 읽는 편이야? 난 별점 낮은 순부터 읽어.\n오, 나랑 똑같네! 단점을 미리 알아야 나중에 실망을 안 하거든.\n광고성 리뷰가 너무 많아서 진짜 후기를 가려내는 게 일이야. 사진 후기가 제일 믿음직해.\n맞아. 보정 없는 생생한 사진을 봐야 실제 색감이나 재질을 알 수 있더라고.\n난 리뷰 이벤트 참여하려고 정성스럽게 쓰는 편인데, 너는 어때?\n난 귀찮아서 잘 안 쓰는데 포인트 넉넉하게 주면 눈 딱 감고 사진 찍어 올려.\n적립금 모으는 재미가 쏠쏠하잖아. 그거 모아서 배송비 결제할 때 쓰면 꿀이지.\n쇼핑은 정보전인 것 같아. 많이 아는 사람이 더 싸고 좋은 물건을 겟 하니까.\n우리 서로 좋은 세일 정보 있으면 공유하자. 핫딜 뜨면 바로 톡 보낼게.\n좋아! 우리 같이 똑똑한 소비자로 거듭나보자."
4680,일상 대화,"요즘 편의점 '원플러스원(1+1)' 행사 품목 너무 많아서 자꾸 사게 돼.\n하나만 필요한데 두 개 주니까 안 사면 손해인 기분이 들지 않아?\n맞아! 그래서 냉장고에 우유나 음료수가 가득 쌓여 있어. 유통기한 임박한 것도 많고.\n편의점 앱 설치하면 증정품 키핑 해두는 기능도 있더라. 나중에 찾아먹을 수 있어.\n우와, 그런 기능이 있어? 나처럼 혼자 사는 사람한테는 진짜 유용한 정보네.\n도시락이나 샌드위치도 할인 시간에 가면 엄청 저렴하게 살 수 있더라고.\n편의점 쇼핑도 전략이 필요하네. 퇴근길에 습관적으로 들르는 게 문제지만.\n신상 과자나 라면 구경하는 게 나름의 스트레스 해소법이라 끊기가 힘들어.\n오늘도 하나 사러 갈 거지? 나도 같이 가. 2+1 행사하는 거 하나씩 나누자.\n좋지! 내가 초콜릿 고를 테니까 넌 과자 골라봐."
4681,일상 대화,"너는 명품 쇼핑에 관심 있어? 요즘은 오픈런 하는 사람들도 줄었다더라.\n난 하나쯤은 갖고 싶지만, 유행 타는 것보다 클래식한 디자인이 좋은 것 같아.\n가격이 너무 올라서 이제는 접근하기가 겁나. 평생 쓸 가방 하나면 족할 듯.\n맞아. 보상 심리로 나를 위한 선물로 사는 건 괜찮지만, 과시용은 금물이지.\n중고 명품 매장도 인기라던데, 새것 같은 중고를 저렴하게 사는 것도 방법이야.\n명품은 관리하는 게 더 힘들어 보여. 비 올 때 가방 젖을까 봐 내가 젖는 기분이랄까.\n하하, 공감해. 상전 모시듯 들고 다녀야 하니까 편한 에코백이 최고일 때도 있지.\n결국 나한테 제일 잘 어울리고 편한 게 명품 아닐까 싶어.\n맞는 말이야. 로고보다 내 분위기에 맞는 스타일을 찾는 게 더 중요하지.\n그래도 나중에 큰 프로젝트 성공하면 기념으로 지갑 하나는 사고 싶네."
